date,site_no,q_cfs,00060_Mean_cd,q_7d_roll_cfs,year,month,q_cms,q_7d_roll_cms,is_estimated,day_of_season
2004-08-27,12205000,952.0,A,1263.5714285714287,2004,8,26.9575936,35.78029942857143,False,27
2004-08-28,12205000,930.0,A,1275.0,2004,8,26.334623999999998,36.10392,False,28
2004-08-29,12205000,1100.0,A,1190.7142857142858,2004,8,31.14848,33.71721828571429,False,29
2004-08-30,12205000,937.0,A,1221.0,2004,8,26.5328416,34.5748128,False,30
2004-08-31,12205000,865.0,A,1204.857142857143,2004,8,24.494032,34.117698742857144,False,31
2004-09-01,12205000,1010.0,A,1019.1428571428571,2004,9,28.599968,28.858864457142857,False,32
2004-09-02,12205000,972.0,A,966.5714285714286,2004,9,27.5239296,27.37020982857143,False,33
2004-09-03,12205000,785.0,A,942.7142857142857,2004,9,22.228688,26.694651885714283,False,34
2004-09-04,12205000,694.0,A,909.0,2004,9,19.6518592,25.7399712,False,35
2004-09-05,12205000,660.0,A,846.1428571428571,2004,9,18.689087999999998,23.960058057142856,False,36
2004-09-06,12205000,582.0,A,795.4285714285714,2004,9,16.4803776,22.523991771428573,False,37
2004-09-07,12205000,556.0,A,751.2857142857143,2004,9,15.7441408,21.274007314285715,False,38
2004-09-08,12205000,555.0,A,686.2857142857143,2004,9,15.715824,19.433415314285714,False,39
2004-09-09,12205000,836.0,A,666.8571428571429,2004,9,23.6728448,18.883260342857145,False,40
2004-09-10,12205000,745.0,A,661.1428571428571,2004,9,21.096016,18.721450057142857,False,41
2004-09-11,12205000,2970.0,A,986.2857142857143,2004,9,84.100896,27.928455314285717,False,42
2004-09-12,12205000,1190.0,A,1062.0,2004,9,33.696992,30.0724416,False,43
2004-09-13,12205000,960.0,A,1116.0,2004,9,27.184128,31.6015488,False,44
2004-09-14,12205000,1360.0,A,1230.857142857143,2004,9,38.510848,34.853935542857144,False,45
2004-09-15,12205000,1400.0,A,1351.5714285714287,2004,9,39.64352,38.27217782857143,False,46
2004-09-16,12205000,1420.0,A,1435.0,2004,9,40.209856,40.634608,False,47
2004-09-17,12205000,2070.0,A,1624.2857142857142,2004,9,58.615776,45.994573714285714,False,48
2004-09-18,12205000,1310.0,A,1387.142857142857,2004,9,37.095008,39.27944685714286,False,49
2004-09-19,12205000,1040.0,A,1365.7142857142858,2004,9,29.449472,38.672658285714284,False,50
2004-09-20,12205000,867.0,A,1352.4285714285713,2004,9,24.5506656,38.296449371428565,False,51
2004-09-21,12205000,758.0,A,1266.4285714285713,2004,9,21.4641344,35.861204571428566,False,52
2004-09-22,12205000,761.0,A,1175.142857142857,2004,9,21.5490848,33.27628525714285,False,53
2004-09-23,12205000,799.0,A,1086.4285714285713,2004,9,22.6251232,30.764180571428568,False,54
2004-09-24,12205000,688.0,A,889.0,2004,9,19.4819584,25.1736352,False,55
2004-09-25,12205000,653.0,A,795.1428571428571,2004,9,18.4908704,22.515901257142858,False,56
2004-09-26,12205000,610.0,A,733.7142857142857,2004,9,17.273248,20.776440685714284,False,57
2004-09-27,12205000,594.0,A,694.7142857142857,2004,9,16.8201792,19.672085485714284,False,58
2004-09-28,12205000,559.0,A,666.2857142857143,2004,9,15.8290912,18.867079314285714,False,59
2004-09-29,12205000,514.0,A,631.0,2004,9,14.5548352,17.8679008,False,60
2004-09-30,12205000,477.0,A,585.0,2004,9,13.5071136,16.565328,False,61
2005-08-01,12205000,741.0,A,718.2857142857143,2005,8,20.9827488,20.339552914285715,False,1
2005-08-02,12205000,601.0,A,709.0,2005,8,17.0183968,20.0766112,False,2
2005-08-03,12205000,560.0,A,689.7142857142857,2005,8,15.857408,19.530501485714286,False,3
2005-08-04,12205000,576.0,A,663.4285714285714,2005,8,16.3104768,18.78617417142857,False,4
2005-08-05,12205000,596.0,A,645.1428571428571,2005,8,16.8768128,18.268381257142856,False,5
2005-08-06,12205000,643.0,A,634.7142857142857,2005,8,18.2077024,17.973077485714285,False,6
2005-08-07,12205000,652.0,A,624.1428571428571,2005,8,18.4625536,17.673728457142857,False,7
2005-08-08,12205000,630.0,A,608.2857142857143,2005,8,17.839584,17.224704914285716,False,8
2005-08-09,12205000,663.0,A,617.1428571428571,2005,8,18.7740384,17.475510857142854,False,9
2005-08-10,12205000,629.0,A,627.0,2005,8,17.8112672,17.7546336,False,10
2005-08-11,12205000,595.0,A,629.7142857142857,2005,8,16.848496,17.831493485714283,False,11
2005-08-12,12205000,607.0,A,631.2857142857143,2005,8,17.1882976,17.875991314285717,False,12
2005-08-13,12205000,603.0,A,625.5714285714286,2005,8,17.0750304,17.714181028571428,False,13
2005-08-14,12205000,625.0,A,621.7142857142857,2005,8,17.698,17.604959085714285,False,14
2005-08-15,12205000,619.0,A,620.1428571428571,2005,8,17.5280992,17.560461257142855,False,15
2005-08-16,12205000,622.0,A,614.2857142857143,2005,8,17.6130496,17.394605714285717,False,16
2005-08-17,12205000,728.0,A,628.4285714285714,2005,8,20.6146304,17.795086171428572,False,17
2005-08-18,12205000,537.0,A,620.1428571428571,2005,8,15.2061216,17.560461257142855,False,18
2005-08-19,12205000,505.0,A,605.5714285714286,2005,8,14.299984,17.147845028571428,False,19
2005-08-20,12205000,545.0,A,597.2857142857143,2005,8,15.432656,16.913220114285714,False,20
2005-08-21,12205000,539.0,A,585.0,2005,8,15.262755199999999,16.565328,False,21
2005-08-22,12205000,507.0,A,569.0,2005,8,14.3566176,16.1122592,False,22
2005-08-23,12205000,437.0,A,542.5714285714286,2005,8,12.374441599999999,15.363886628571429,False,23
2005-08-24,12205000,405.0,A,496.42857142857144,2005,8,11.468304,14.057268571428573,False,24
2005-08-25,12205000,412.0,A,478.57142857142856,2005,8,11.6665216,13.551611428571428,False,25
2005-08-26,12205000,425.0,A,467.14285714285717,2005,8,12.03464,13.227990857142858,False,26
2005-08-27,12205000,432.0,A,451.0,2005,8,12.232857599999999,12.7708768,False,27
2005-08-28,12205000,473.0,A,441.57142857142856,2005,8,13.3938464,12.503889828571428,False,28
2005-08-29,12205000,581.0,A,452.14285714285717,2005,8,16.452060799999998,12.803238857142858,False,29
2005-08-30,12205000,439.0,A,452.42857142857144,2005,8,12.4310752,12.811329371428572,False,30
2005-08-31,12205000,425.0,A,455.2857142857143,2005,8,12.03464,12.892234514285715,False,31
2005-09-01,12205000,414.0,A,455.57142857142856,2005,9,11.723155199999999,12.900325028571428,False,32
2005-09-02,12205000,429.0,A,456.14285714285717,2005,9,12.1479072,12.916506057142858,False,33
2005-09-03,12205000,367.0,A,446.85714285714283,2005,9,10.3922656,12.653564342857141,False,34
2005-09-04,12205000,356.0,A,430.14285714285717,2005,9,10.0807808,12.180269257142857,False,35
2005-09-05,12205000,339.0,A,395.57142857142856,2005,9,9.5993952,11.201317028571427,False,36
2005-09-06,12205000,314.0,A,377.7142857142857,2005,9,8.8914752,10.695659885714285,False,37
2005-09-07,12205000,312.0,A,361.57142857142856,2005,9,8.8348416,10.238545828571429,False,38
2005-09-08,12205000,335.0,A,350.2857142857143,2005,9,9.486127999999999,9.918970514285714,False,39
2005-09-09,12205000,343.0,A,338.0,2005,9,9.7126624,9.5710784,False,40
2005-09-10,12205000,353.0,A,336.0,2005,9,9.9958304,9.5144448,False,41
2005-09-11,12205000,299.0,A,327.85714285714283,2005,9,8.4667232,9.283865142857142,False,42
2005-09-12,12205000,293.0,A,321.2857142857143,2005,9,8.2968224,9.097783314285714,False,43
2005-09-13,12205000,289.0,A,317.7142857142857,2005,9,8.1835552,8.996651885714286,False,44
2005-09-14,12205000,307.0,A,317.0,2005,9,8.693257599999999,8.9764256,False,45
2005-09-15,12205000,299.0,A,311.85714285714283,2005,9,8.4667232,8.830796342857141,False,46
2005-09-16,12205000,300.0,A,305.7142857142857,2005,9,8.49504,8.656850285714286,False,47
2005-09-17,12205000,288.0,A,296.42857142857144,2005,9,8.1552384,8.393908571428572,False,48
2005-09-18,12205000,273.0,A,292.7142857142857,2005,9,7.7304864,8.288731885714286,False,49
2005-09-19,12205000,278.0,A,290.57142857142856,2005,9,7.8720704,8.228053028571429,False,50
2005-09-20,12205000,261.0,A,286.57142857142856,2005,9,7.3906848,8.114785828571428,False,51
2005-09-21,12205000,238.0,A,276.7142857142857,2005,9,6.7393984,7.835663085714286,False,52
2005-09-22,12205000,222.0,A,265.7142857142857,2005,9,6.2863296,7.524178285714286,False,53
2005-09-23,12205000,210.0,A,252.85714285714286,2005,9,5.946528,7.160105142857143,False,54
2005-09-24,12205000,205.0,A,241.0,2005,9,5.804944,6.8243488,False,55
2005-09-25,12205000,206.0,A,231.42857142857142,2005,9,5.8332608,6.553316571428571,False,56
2005-09-26,12205000,217.0,A,222.71428571428572,2005,9,6.1447456,6.306555885714286,False,57
2005-09-27,12205000,213.0,A,215.85714285714286,2005,9,6.0314784,6.112383542857143,False,58
2005-09-28,12205000,207.0,A,211.42857142857142,2005,9,5.8615775999999995,5.986980571428571,False,59
2005-09-29,12205000,1950.0,A,458.2857142857143,2005,9,55.21776,12.977184914285713,False,60
2005-09-30,12205000,1650.0,A,664.0,2005,9,46.72272,18.8023552,False,61
2006-08-01,12205000,649.0,A,922.8571428571429,2006,8,18.3776032,26.132361142857143,False,1
2006-08-02,12205000,640.0,A,848.5714285714286,2006,8,18.122752,24.02882742857143,False,2
2006-08-03,12205000,641.0,A,773.0,2006,8,18.1510688,21.8888864,False,3
2006-08-04,12205000,654.0,A,717.8571428571429,2006,8,18.5191872,20.327417142857144,False,4
2006-08-05,12205000,659.0,A,688.8571428571429,2006,8,18.6607712,19.506229942857143,False,5
2006-08-06,12205000,710.0,A,668.1428571428571,2006,8,20.104928,18.919667657142856,False,6
2006-08-07,12205000,763.0,A,673.7142857142857,2006,8,21.6057184,19.077432685714285,False,7
2006-08-08,12205000,757.0,A,689.1428571428571,2006,8,21.4358176,19.514320457142855,False,8
2006-08-09,12205000,786.0,A,710.0,2006,8,22.2570048,20.104928,False,9
2006-08-10,12205000,780.0,A,729.8571428571429,2006,8,22.087104,20.667218742857145,False,10
2006-08-11,12205000,708.0,A,737.5714285714286,2006,8,20.0482944,20.885662628571428,False,11
2006-08-12,12205000,621.0,A,732.1428571428571,2006,8,17.5847328,20.731942857142855,False,12
2006-08-13,12205000,608.0,A,717.5714285714286,2006,8,17.2166144,20.319326628571428,False,13
2006-08-14,12205000,627.0,A,698.1428571428571,2006,8,17.7546336,19.769171657142856,False,14
2006-08-15,12205000,637.0,A,681.0,2006,8,18.037801599999998,19.2837408,False,15
2006-08-16,12205000,603.0,A,654.8571428571429,2006,8,17.0750304,18.543458742857144,False,16
2006-08-17,12205000,613.0,A,631.0,2006,8,17.3581984,17.8679008,False,17
2006-08-18,12205000,603.0,A,616.0,2006,8,17.0750304,17.4431488,False,18
2006-08-19,12205000,597.0,A,612.5714285714286,2006,8,16.9051296,17.346062628571428,False,19
2006-08-20,12205000,607.0,A,612.4285714285714,2006,8,17.1882976,17.34201737142857,False,20
2006-08-21,12205000,597.0,A,608.1428571428571,2006,8,16.9051296,17.220659657142857,False,21
2006-08-22,12205000,604.0,A,603.4285714285714,2006,8,17.103347199999998,17.08716617142857,False,22
2006-08-23,12205000,566.0,A,598.1428571428571,2006,8,16.0273088,16.937491657142857,False,23
2006-08-24,12205000,530.0,A,586.2857142857143,2006,8,15.007904,16.601735314285715,False,24
2006-08-25,12205000,541.0,A,577.4285714285714,2006,8,15.3193888,16.35092937142857,False,25
2006-08-26,12205000,564.0,A,572.7142857142857,2006,8,15.9706752,16.217435885714284,False,26
2006-08-27,12205000,574.0,A,568.0,2006,8,16.2538432,16.0839424,False,27
2006-08-28,12205000,573.0,A,564.5714285714286,2006,8,16.2255264,15.986856228571428,False,28
2006-08-29,12205000,533.0,A,554.4285714285714,2006,8,15.0928544,15.699642971428572,False,29
2006-08-30,12205000,485.0,A,542.8571428571429,2006,8,13.733648,15.371977142857144,False,30
2006-08-31,12205000,425.0,A,527.8571428571429,2006,8,12.03464,14.947225142857144,False,31
2006-09-01,12205000,413.0,A,509.57142857142856,2006,9,11.6948384,14.429432228571429,False,32
2006-09-02,12205000,438.0,A,491.57142857142856,2006,9,12.4027584,13.919729828571429,False,33
2006-09-03,12205000,507.0,A,482.0,2006,9,14.3566176,13.6486976,False,34
2006-09-04,12205000,569.0,A,481.42857142857144,2006,9,16.1122592,13.632516571428571,False,35
2006-09-05,12205000,568.0,A,486.42857142857144,2006,9,16.0839424,13.774100571428571,False,36
2006-09-06,12205000,524.0,A,492.0,2006,9,14.8380032,13.9318656,False,37
2006-09-07,12205000,492.0,A,501.57142857142856,2006,9,13.9318656,14.202897828571428,False,38
2006-09-08,12205000,497.0,A,513.5714285714286,2006,9,14.0734496,14.542699428571428,False,39
2006-09-09,12205000,545.0,A,528.8571428571429,2006,9,15.432656,14.975541942857143,False,40
2006-09-10,12205000,476.0,A,524.4285714285714,2006,9,13.4787968,14.850138971428573,False,41
2006-09-11,12205000,449.0,A,507.2857142857143,2006,9,12.7142432,14.364708114285714,False,42
2006-09-12,12205000,466.0,A,492.7142857142857,2006,9,13.1956288,13.952091885714285,False,43
2006-09-13,12205000,433.0,A,479.7142857142857,2006,9,12.2611744,13.583973485714285,False,44
2006-09-14,12205000,446.0,A,473.14285714285717,2006,9,12.6292928,13.397891657142857,False,45
2006-09-15,12205000,372.0,A,455.2857142857143,2006,9,10.5338496,12.892234514285715,False,46
2006-09-16,12205000,329.0,A,424.42857142857144,2006,9,9.3162272,12.018458971428572,False,47
2006-09-17,12205000,322.0,A,402.42857142857144,2006,9,9.1180096,11.395489371428571,False,48
2006-09-18,12205000,607.0,A,425.0,2006,9,17.1882976,12.03464,False,49
2006-09-19,12205000,463.0,A,424.57142857142856,2006,9,13.1106784,12.022504228571428,False,50
2006-09-20,12205000,373.0,A,416.0,2006,9,10.5621664,11.7797888,False,51
2006-09-21,12205000,414.0,A,411.42857142857144,2006,9,11.723155199999999,11.650340571428572,False,52
2006-09-22,12205000,338.0,A,406.57142857142856,2006,9,9.5710784,11.512801828571428,False,53
2006-09-23,12205000,309.0,A,403.7142857142857,2006,9,8.7498912,11.431896685714285,False,54
2006-09-24,12205000,331.0,A,405.0,2006,9,9.3728608,11.468304,False,55
2006-09-25,12205000,330.0,A,365.42857142857144,2006,9,9.344543999999999,10.347767771428572,False,56
2006-09-26,12205000,334.0,A,347.0,2006,9,9.4578112,9.8259296,False,57
2006-09-27,12205000,370.0,A,346.57142857142856,2006,9,10.477216,9.813793828571429,False,58
2006-09-28,12205000,364.0,A,339.42857142857144,2006,9,10.3073152,9.611530971428571,False,59
2006-09-29,12205000,318.0,A,336.57142857142856,2006,9,9.0047424,9.530625828571427,False,60
2006-09-30,12205000,290.0,A,333.85714285714283,2006,9,8.211872,9.453765942857142,False,61
2007-08-01,12205000,823.0,A,1043.7142857142858,2007,8,23.3047264,29.554648685714287,False,1
2007-08-02,12205000,875.0,A,988.7142857142857,2007,8,24.7772,27.997224685714283,False,2
2007-08-03,12205000,862.0,A,936.1428571428571,2007,8,24.4090816,26.508570057142855,False,3
2007-08-04,12205000,801.0,A,884.8571428571429,2007,8,22.6817568,25.056322742857144,False,4
2007-08-05,12205000,815.0,A,848.4285714285714,2007,8,23.078192,24.024782171428573,False,5
2007-08-06,12205000,837.0,A,835.8571428571429,2007,8,23.7011616,23.668799542857144,False,6
2007-08-07,12205000,820.0,A,833.2857142857143,2007,8,23.219776,23.595984914285715,False,7
2007-08-08,12205000,775.0,A,826.4285714285714,2007,8,21.94552,23.40181257142857,False,8
2007-08-09,12205000,689.0,A,799.8571428571429,2007,8,19.5102752,22.649394742857144,False,9
2007-08-10,12205000,607.0,A,763.4285714285714,2007,8,17.1882976,21.617854171428572,False,10
2007-08-11,12205000,579.0,A,731.7142857142857,2007,8,16.3954272,20.719807085714283,False,11
2007-08-12,12205000,613.0,A,702.8571428571429,2007,8,17.3581984,19.902665142857142,False,12
2007-08-13,12205000,583.0,A,666.5714285714286,2007,8,16.5086944,18.875169828571426,False,13
2007-08-14,12205000,618.0,A,637.7142857142857,2007,8,17.4997824,18.058027885714285,False,14
2007-08-15,12205000,690.0,A,625.5714285714286,2007,8,19.538592,17.714181028571428,False,15
2007-08-16,12205000,706.0,A,628.0,2007,8,19.9916608,17.7829504,False,16
2007-08-17,12205000,633.0,A,631.7142857142857,2007,8,17.9245344,17.888127085714284,False,17
2007-08-18,12205000,557.0,A,628.5714285714286,2007,8,15.7724576,17.799131428571428,False,18
2007-08-19,12205000,619.0,A,629.4285714285714,2007,8,17.5280992,17.82340297142857,False,19
2007-08-20,12205000,597.0,A,631.4285714285714,2007,8,16.9051296,17.880036571428573,False,20
2007-08-21,12205000,618.0,A,631.4285714285714,2007,8,17.4997824,17.880036571428573,False,21
2007-08-22,12205000,669.0,A,628.4285714285714,2007,8,18.9439392,17.795086171428572,False,22
2007-08-23,12205000,611.0,A,614.8571428571429,2007,8,17.3015648,17.410786742857145,False,23
2007-08-24,12205000,609.0,A,611.4285714285714,2007,8,17.2449312,17.313700571428573,False,24
2007-08-25,12205000,604.0,A,618.1428571428571,2007,8,17.103347199999998,17.503827657142857,False,25
2007-08-26,12205000,636.0,A,620.5714285714286,2007,8,18.0094848,17.572597028571426,False,26
2007-08-27,12205000,559.0,A,615.1428571428571,2007,8,15.8290912,17.418877257142857,False,27
2007-08-28,12205000,495.0,A,597.5714285714286,2007,8,14.016816,16.92131062857143,False,28
2007-08-29,12205000,548.0,A,580.2857142857143,2007,8,15.5176064,16.431834514285715,False,29
2007-08-30,12205000,646.0,A,585.2857142857143,2007,8,18.2926528,16.573418514285716,False,30
2007-08-31,12205000,644.0,A,590.2857142857143,2007,8,18.2360192,16.715002514285715,False,31
2007-09-01,12205000,565.0,A,584.7142857142857,2007,9,15.998992,16.557237485714285,False,32
2007-09-02,12205000,506.0,A,566.1428571428571,2007,9,14.3283008,16.031354057142856,False,33
2007-09-03,12205000,532.0,A,562.2857142857143,2007,9,15.0645376,15.922132114285715,False,34
2007-09-04,12205000,573.0,A,573.4285714285714,2007,9,16.2255264,16.23766217142857,False,35
2007-09-05,12205000,557.0,A,574.7142857142857,2007,9,15.7724576,16.274069485714286,False,36
2007-09-06,12205000,544.0,A,560.1428571428571,2007,9,15.404339199999999,15.861453257142855,False,37
2007-09-07,12205000,470.0,A,535.2857142857143,2007,9,13.308895999999999,15.157578514285715,False,38
2007-09-08,12205000,419.0,A,514.4285714285714,2007,9,11.8647392,14.566970971428571,False,39
2007-09-09,12205000,389.0,A,497.7142857142857,2007,9,11.0152352,14.093675885714285,False,40
2007-09-10,12205000,422.0,A,482.0,2007,9,11.9496896,13.6486976,False,41
2007-09-11,12205000,488.0,A,469.85714285714283,2007,9,13.818598399999999,13.304850742857141,False,42
2007-09-12,12205000,487.0,A,459.85714285714283,2007,9,13.7902816,13.021682742857141,False,43
2007-09-13,12205000,462.0,A,448.14285714285717,2007,9,13.0823616,12.689971657142857,False,44
2007-09-14,12205000,453.0,A,445.7142857142857,2007,9,12.8275104,12.621202285714286,False,45
2007-09-15,12205000,414.0,A,445.0,2007,9,11.723155199999999,12.600976,False,46
2007-09-16,12205000,395.0,A,445.85714285714283,2007,9,11.185136,12.625247542857142,False,47
2007-09-17,12205000,384.0,A,440.42857142857144,2007,9,10.8736512,12.47152777142857,False,48
2007-09-18,12205000,342.0,A,419.57142857142856,2007,9,9.6843456,11.880920228571428,False,49
2007-09-19,12205000,317.0,A,395.2857142857143,2007,9,8.9764256,11.193226514285714,False,50
2007-09-20,12205000,305.0,A,372.85714285714283,2007,9,8.636624,10.558121142857143,False,51
2007-09-21,12205000,303.0,A,351.42857142857144,2007,9,8.5799904,9.951332571428571,False,52
2007-09-22,12205000,374.0,A,345.7142857142857,2007,9,10.5904832,9.789522285714286,False,53
2007-09-23,12205000,306.0,A,333.0,2007,9,8.6649408,9.4294944,False,54
2007-09-24,12205000,279.0,A,318.0,2007,9,7.9003872,9.0047424,False,55
2007-09-25,12205000,313.0,A,313.85714285714283,2007,9,8.8631584,8.887429942857143,False,56
2007-09-26,12205000,303.0,A,311.85714285714283,2007,9,8.5799904,8.830796342857141,False,57
2007-09-27,12205000,330.0,A,315.42857142857144,2007,9,9.344543999999999,8.931927771428573,False,58
2007-09-28,12205000,604.0,A,358.42857142857144,2007,9,17.103347199999998,10.149550171428572,False,59
2007-09-29,12205000,374.0,A,358.42857142857144,2007,9,10.5904832,10.149550171428572,False,60
2007-09-30,12205000,1130.0,A,476.14285714285717,2007,9,31.997984,13.482842057142857,False,61
2008-08-01,12205000,1470.0,A,1135.142857142857,2008,8,41.625696,32.14361325714285,False,1
2008-08-02,12205000,1090.0,A,1135.142857142857,2008,8,30.865312,32.14361325714285,False,2
2008-08-03,12205000,906.0,A,1107.4285714285713,2008,8,25.6550208,31.358833371428567,False,3
2008-08-04,12205000,900.0,A,1087.4285714285713,2008,8,25.48512,30.792497371428567,False,4
2008-08-05,12205000,943.0,A,1083.7142857142858,2008,8,26.702742399999998,30.687320685714287,False,5
2008-08-06,12205000,1040.0,A,1036.5714285714287,2008,8,29.449472,29.352385828571432,False,6
2008-08-07,12205000,1140.0,A,1069.857142857143,2008,8,32.281152,30.294930742857144,False,7
2008-08-08,12205000,1120.0,A,1019.8571428571429,2008,8,31.714816,28.879090742857144,False,8
2008-08-09,12205000,1030.0,A,1011.2857142857143,2008,8,29.166304,28.636375314285715,False,9
2008-08-10,12205000,1340.0,A,1073.2857142857142,2008,8,37.944511999999996,30.392016914285712,False,10
2008-08-11,12205000,864.0,A,1068.142857142857,2008,8,24.465715199999998,30.246387657142854,False,11
2008-08-12,12205000,769.0,A,1043.2857142857142,2008,8,21.7756192,29.542512914285712,False,12
2008-08-13,12205000,786.0,A,1007.0,2008,8,22.2570048,28.5150176,False,13
2008-08-14,12205000,894.0,A,971.8571428571429,2008,8,25.3152192,27.519884342857143,False,14
2008-08-15,12205000,1060.0,A,963.2857142857143,2008,8,30.015808,27.277168914285717,False,15
2008-08-16,12205000,1090.0,A,971.8571428571429,2008,8,30.865312,27.519884342857143,False,16
2008-08-17,12205000,1210.0,A,953.2857142857143,2008,8,34.263328,26.994000914285714,False,17
2008-08-18,12205000,1180.0,A,998.4285714285714,2008,8,33.413824,28.27230217142857,False,18
2008-08-19,12205000,1080.0,A,1042.857142857143,2008,8,30.582144,29.530377142857144,False,19
2008-08-20,12205000,1840.0,A,1193.4285714285713,2008,8,52.102911999999996,33.794078171428566,False,20
2008-08-21,12205000,2950.0,A,1487.142857142857,2008,8,83.53456,42.11112685714286,False,21
2008-08-22,12205000,1390.0,A,1534.2857142857142,2008,8,39.360352,43.44606171428571,False,22
2008-08-23,12205000,1070.0,A,1531.4285714285713,2008,8,30.298976,43.36515657142857,False,23
2008-08-24,12205000,1320.0,A,1547.142857142857,2008,8,37.378175999999996,43.810134857142856,False,24
2008-08-25,12205000,1390.0,A,1577.142857142857,2008,8,39.360352,44.65963885714286,False,25
2008-08-26,12205000,999.0,A,1565.5714285714287,2008,8,28.288483199999998,44.33197302857143,False,26
2008-08-27,12205000,1190.0,A,1472.7142857142858,2008,8,33.696992,41.70255588571429,False,27
2008-08-28,12205000,1190.0,A,1221.2857142857142,2008,8,33.696992,34.58290331428571,False,28
2008-08-29,12205000,2320.0,A,1354.142857142857,2008,8,65.694976,38.34499245714286,False,29
2008-08-30,12205000,1910.0,A,1474.142857142857,2008,8,54.085088,41.74300845714286,False,30
2008-08-31,12205000,1080.0,A,1439.857142857143,2008,8,30.582144,40.772146742857146,False,31
2008-09-01,12205000,818.0,A,1358.142857142857,2008,9,23.163142399999998,38.458259657142854,False,32
2008-09-02,12205000,686.0,A,1313.4285714285713,2008,9,19.4253248,37.192094171428565,False,33
2008-09-03,12205000,619.0,A,1231.857142857143,2008,9,17.5280992,34.88225234285714,False,34
2008-09-04,12205000,586.0,A,1145.5714285714287,2008,9,16.5936448,32.43891702857143,False,35
2008-09-05,12205000,602.0,A,900.1428571428571,2008,9,17.0467136,25.489165257142854,False,36
2008-09-06,12205000,628.0,A,717.0,2008,9,17.7829504,20.3031456,False,37
2008-09-07,12205000,594.0,A,647.5714285714286,2008,9,16.8201792,18.33715062857143,False,38
2008-09-08,12205000,558.0,A,610.4285714285714,2008,9,15.8007744,17.28538377142857,False,39
2008-09-09,12205000,533.0,A,588.5714285714286,2008,9,15.0928544,16.66645942857143,False,40
2008-09-10,12205000,479.0,A,568.5714285714286,2008,9,13.5637472,16.10012342857143,False,41
2008-09-11,12205000,481.0,A,553.5714285714286,2008,9,13.6203808,15.675371428571427,False,42
2008-09-12,12205000,501.0,A,539.1428571428571,2008,9,14.1867168,15.266800457142857,False,43
2008-09-13,12205000,462.0,A,515.4285714285714,2008,9,13.0823616,14.595287771428572,False,44
2008-09-14,12205000,429.0,A,491.85714285714283,2008,9,12.1479072,13.927820342857142,False,45
2008-09-15,12205000,454.0,A,477.0,2008,9,12.8558272,13.5071136,False,46
2008-09-16,12205000,466.0,A,467.42857142857144,2008,9,13.1956288,13.236081371428572,False,47
2008-09-17,12205000,487.0,A,468.57142857142856,2008,9,13.7902816,13.268443428571429,False,48
2008-09-18,12205000,523.0,A,474.57142857142856,2008,9,14.8096864,13.438344228571427,False,49
2008-09-19,12205000,497.0,A,474.0,2008,9,14.0734496,13.4221632,False,50
2008-09-20,12205000,451.0,A,472.42857142857144,2008,9,12.7708768,13.377665371428572,False,51
2008-09-21,12205000,505.0,A,483.2857142857143,2008,9,14.299984,13.685104914285715,False,52
2008-09-22,12205000,526.0,A,493.57142857142856,2008,9,14.8946368,13.976363428571428,False,53
2008-09-23,12205000,419.0,A,486.85714285714283,2008,9,11.8647392,13.786236342857142,False,54
2008-09-24,12205000,392.0,A,473.2857142857143,2008,9,11.1001856,13.401936914285713,False,55
2008-09-25,12205000,557.0,A,478.14285714285717,2008,9,15.7724576,13.539475657142857,False,56
2008-09-26,12205000,441.0,A,470.14285714285717,2008,9,12.4877088,13.312941257142858,False,57
2008-09-27,12205000,390.0,A,461.42857142857144,2008,9,11.043552,13.066180571428571,False,58
2008-09-28,12205000,351.0,A,439.42857142857144,2008,9,9.9391968,12.443210971428572,False,59
2008-09-29,12205000,346.0,A,413.7142857142857,2008,9,9.7976128,11.715064685714285,False,60
2008-09-30,12205000,379.0,A,408.0,2008,9,10.7320672,11.5532544,False,61
2009-08-01,12205000,1020.0,A,1141.4285714285713,2009,8,28.883136,32.321604571428566,False,1
2009-08-02,12205000,977.0,A,1125.2857142857142,2009,8,27.6655136,31.864490514285713,False,2
2009-08-03,12205000,897.0,A,1083.4285714285713,2009,8,25.400169599999998,30.679230171428568,False,3
2009-08-04,12205000,796.0,A,1025.7142857142858,2009,8,22.5401728,29.044946285714285,False,4
2009-08-05,12205000,699.0,A,959.8571428571429,2009,8,19.7934432,27.18008274285714,False,5
2009-08-06,12205000,640.0,A,881.2857142857143,2009,8,18.122752,24.955191314285717,False,6
2009-08-07,12205000,626.0,A,807.8571428571429,2009,8,17.7263168,22.875929142857142,False,7
2009-08-08,12205000,578.0,A,744.7142857142857,2009,8,16.3671104,21.087925485714283,False,8
2009-08-09,12205000,582.0,A,688.2857142857143,2009,8,16.4803776,19.490048914285715,False,9
2009-08-10,12205000,749.0,A,667.1428571428571,2009,8,21.209283199999998,18.891350857142857,False,10
2009-08-11,12205000,1070.0,A,706.2857142857143,2009,8,30.298976,19.999751314285714,False,11
2009-08-12,12205000,643.0,A,698.2857142857143,2009,8,18.2077024,19.773216914285715,False,12
2009-08-13,12205000,569.0,A,688.1428571428571,2009,8,16.1122592,19.486003657142856,False,13
2009-08-14,12205000,535.0,A,675.1428571428571,2009,8,15.149488,19.117885257142856,False,14
2009-08-15,12205000,455.0,A,657.5714285714286,2009,8,12.884144,18.62031862857143,False,15
